ibge7_code,snapshot,avg_yearly_deforestation,lagged_deforestation,deforest_rel_forest_area,lagged_rel_forest_area,EG_InterMunicCop,EG_envir.council,EG_envir.fund,EG_envir.person,EG_envir.agency,GE_employees,GE_consortiums,GE_masterplan,ROL_div_land,ROL_U_improvement,ROL_U_neighborhood,ROL_zoning,RQ_ag_comp,RQ_nonag_comp,RQ_ag_personnel,RQ_non_ag_personnel,RQ_enterprise_incentive_existence,RQ_enterprise_restriction_existence,VA_n_candidates,VA_n_compan_communic,VA_prop_votes,VA_webpage,VA_mayor_woman,GE,RQ,VA,TT_cities_50K,munic.area.sq.km,state,forest_area,indig_land,crop_tot,distance_road,distance_river,crop_dens,cattle_tot,cattle_dens,popden,GDP_reais,pa
2105401,TS1,29.675,89.04999999999998,0.03737405541561713,0.11215365239294708,0,0,1,-0.148380884,0,-0.421648029568153,0,1,0,0,0,0,-0.520239603,-0.260136937,-0.227314072,0.058738733,1,0,-0.756854971,-0.017189246,1.13502255,1,0,0.192783990143949,0.00850802,0.344541895,91.2105524098845,1494,Maranhao,0.4926372155287818,0,13940.25,0.90841757,7.73956363,9.33082329317269,21621.75,14.472389558232932,35.69611780455154,4132.688918057379,0
2105401,TS2,9.075,29.675,0.011429471032745591,0.03737405541561713,0,0,0,-0.31307616,0,-0.657047107218808,0.375,1,1,0.5,0.5,0.5,-0.557751897,-0.32488761,-0.267750285,0.287216786,1,0,0.817404223,-0.074786127,-2.036604036,0,0,0.239317630927064,0.022804499,-0.304799953,91.2105524098845,1494,Maranhao,0.4926372155287818,0,14318.25,0.90841757,7.73956363,9.583835341365463,23689,15.856091030789827,41.13972556894244,6025.701746179597,0
2105401,TS3,3.0749999999999997,9.075,0.0038727959697732995,0.011429471032745591,0,1,0,-0.291810543,0,-0.433727747670517,0,1,1,1,1,1,-0.451861952,-0.255770799,-0.260982679,0.102872759,0,0,3.468440542,-0.08980796,-1.64456152,1,0,0.188757417443161,-0.144290445,0.705969756,91.2105524098845,1494,Maranhao,0.4926372155287818,0,11371,0.90841757,7.73956363,7.611111111111111,24324.8,16.281659973226237,44.21034136546185,8346.555841953665,0
2105401,TS4,1.95,3.0749999999999997,0.002455919395465995,0.0038727959697732995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1502608,TS1,0.9500000000000001,5.4,0.00608974358974359,0.03461538461538462,0,0,0,0.998220023,1,-0.393533780247615,0.25,1,0,0,0,0,-0.432183506,-1.038080099,-0.264300313,-0.738527643,0,0,0.983458256,-0.175118649,-1.308846108,0,0,0.285488739917462,-0.412181927,-0.081346963,77.966140965469,612,Para,0.22549019607843138,0,2073.25,2.592470303,14.63,3.3876633986928106,437.75,0.7152777777777778,19.09517973856209,3488.604128783827,0
1502608,TS2,0.05,0.9500000000000001,3.205128205128205e-4,0.00608974358974359,0,0,0,-0.31307616,0,-0.290496872358368,0.25,1,0,0.5,0,0.5,-0.540218977,-1.072472952,-0.316300254,-0.745178934,0,0,1.62847198,-0.17940077,-0.957648805,0,0,0.319834375880544,-0.445695186,0.167705794,77.966140965469,612,Para,0.22549019607843138,0,1085.5,2.592470303,14.63,1.7736928104575163,129.75,0.21200980392156862,18.687908496732025,4272.492786569905,0
1502608,TS3,0.025,0.05,1.6025641025641026e-4,3.205128205128205e-4,1,1,0,0.892749334,1,0.252847112261241,1,1,0,0,0,1,-0.482317232,-1.022511839,-0.316547984,-0.687241512,0,0,1.312129962,-0.18373172,-1.379623616,1,0,0.750949037420414,-0.418103095,0.233126587,77.966140965469,612,Para,0.22549019607843138,0,384.75,2.592470303,14.63,0.6286764705882353,200,0.32679738562091504,19.05392156862745,6211.585627304691,0
1502608,TS4,0.1,0.025,6.41025641025641e-4,1.6025641025641026e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2101004,TS1,5.425,80.125,0.06235632183908046,0.9209770114942529,0,0,1,-0.148380884,0,-0.107469825182313,0,1,0,0,0,0,-0.690880899,-0.341530224,-0.264300313,-0.556874372,0,0,0.113301642,-0.109314731,0.206997638,0,0,0.297510058272562,-0.308930968,0.08007482,96.6819799645002,1115,Maranhao,0.06098654708520179,0,3388.5,1.126791265,9.244569814,3.0390134529147983,39176.75,35.13609865470852,24.926681614349775,3397.116206273106,0
2101004,TS2,0.625,5.425,0.007183908045977011,0.06235632183908046,0,1,1,-0.31307616,0,-0.350915222543134,0.125,1,0,0,0,0,-0.641465082,-0.507925624,-0.316300254,-0.578510314,1,1,0.817404223,-0.127093449,-0.424873431,1,0,0.258028259152289,-0.007366879,0.348132698,96.6819799645002,1115,Maranhao,0.06098654708520179,0,4525.75,1.126791265,9.244569814,4.058968609865471,42820.25,38.403811659192826,25.725336322869953,5205.752385932802,0
2101004,TS3,0.575,0.625,0.0066091954022988505,0.007183908045977011,0,1,1,-0.291810543,0,0.0828456682802347,0,1,0,0,0,0,-0.585487409,-0.173794166,-0.316547984,-0.483032365,0,0,-0.844180618,-0.13676984,0.100191896,1,0,0.360948556093412,-0.259810321,0.06400282,96.6819799645002,1115,Maranhao,0.06098654708520179,0,4448.75,1.126791265,9.244569814,3.9899103139013454,42266,37.9067264573991,26.13878923766816,8056.030674478251,0
2101004,TS4,1.55,0.575,0.017816091954022988,0.0066091954022988505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1400027,TS1,13.475,45.2,5.806437712759081e-4,0.0019476881975266085,0,0,0,0.572485405,1,-0.567414402404532,0,0,0,0,0,0,-0.334924627,-1.026036532,-0.264300313,-0.753160852,1,0,-1.627011584,-0.175118649,-0.383081638,0,0,-0.189138134134844,-0.229737054,-0.502523306,1566.48574490473,28786,Roraima,0.8047662057944834,0.5979712360175086,1880.75,56.95,2.66729499,0.06533557979573404,64725,2.248488848745918,0.24214896130063226,7897.224015493867,0.031803031873480166
1400027,TS2,7.45,13.475,3.210238290171069e-4,5.806437712759081e-4,0,1,1,1.57201505,1,-0.415896297758323,0,0,0,0,0,0,-0.792132146,-1.084571198,-0.316300254,-0.746331838,0,0,-0.80473129,-0.17940077,1.666390557,0,0,-0.138632099252774,-0.489889239,0.215414817,1566.48574490473,28786,Roraima,0.8047662057944834,0.5979712360175086,2785,56.95,2.66729499,0.09674841937052733,69535,2.415583964427152,0.322630792746474,11206.86963309914,0.031803031873480166
1400027,TS3,9.175,7.45,3.9535484982979274e-4,3.210238290171069e-4,0,1,1,0.980001037,1,-0.131542893617719,0,0,0,0,0,0,-0.688712461,-1.043219115,-0.316547984,-0.723678733,1,0,0.593359769,-0.18373172,-1.510813867,0,1,-0.0438476312059063,-0.295359716,0.020636476,1566.48574490473,28786,Roraima,0.8047662057944834,0.5979712360175086,1672.25,56.95,2.66729499,0.05809247550892795,82869.6,2.878816091155423,0.37730146599041203,12813.866126507688,0.031803031873480166
1400027,TS4,10.95,9.175,4.7184039298487523e-4,3.9535484982979274e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1501808,TS1,1.35,117.5,1.675977653631285e-4,0.014587212911235258,0,1,0,0.292215419,1,-0.700786042603223,0,1,1,0,0,1,-0.713241691,-0.456244942,-0.240437416,-0.072909263,1,0,0.113301642,-0.017189246,-0.566209662,0,0,0.0997379857989257,-0.080472219,-0.113227005,753.438612466076,9572,Para,0.8288758880066862,0,1166.25,40.31,11.84,0.12183974091099038,2175.25,0.22725135812787298,9.531602590890095,3215.7941174858747,0.09746501474508984
1501808,TS2,1.025,1.35,1.2725015518311606e-4,1.675977653631285e-4,0,0,0,-0.166635751,1,-0.429755169999606,0,1,1,0.5,0,1,-0.74694596,-0.479518607,-0.287774691,-0.227870281,1,0,-0.80473129,0.012392742,1.503387981,1,0,0.190081610000131,-0.123684923,0.424664173,753.438612466076,9572,Para,0.8288758880066862,0,918.75,40.31,11.84,0.09598307563727539,2154.5,0.22508357709987464,9.991851232762222,5259.441458773343,0.09746501474508984
1501808,TS3,1.125,1.025,1.3966480446927373e-4,1.2725015518311606e-4,0,1,1,-0.00926468,1,-0.240208794632548,0,1,1,0,0,1,-0.657943627,-0.486962195,-0.316547984,-0.258494284,0,0,1.312129962,-0.002593041,-1.450959531,1,0,0.253263735122484,-0.286658015,0.215292608,753.438612466076,9572,Para,0.8288758880066862,0,2206.5,40.31,11.84,0.23051608859172587,2343.6,0.2448391140827413,10.214845382365231,7013.320174070456,0.09746501474508984
1501808,TS4,0.75,1.125,9.310986964618249e-5,1.3966480446927373e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600600,TS1,2.125,1.675,0.00397196261682243,0.0031308411214953273,0,1,0,-0.148380884,0,-0.656399311255948,0,1,0,0,0,0,-0.662202052,-0.111522453,-0.224428365,0.344842571,1,1,1.853614869,-0.03035003,-0.279742333,1,0,0.114533562914684,0.224448284,0.643468134,148.783178644487,1578,Amapa,0.33396704689480355,0,658,0.232996365,7.305681714,0.41698352344740175,5688.5,3.6048795944233207,61.51695183776933,9276.320323465407,0
1600600,TS2,0.125,2.125,2.3364485981308412e-4,0.00397196261682243,0,1,0,-0.31307616,0,-1.15340949963904,0.125,1,0,1,1,0,-0.664318586,0.018036248,-0.300050713,0.317663965,1,1,1.62847198,0.090853724,-0.744463938,1,0,-0.00946983321301335,0.228555152,0.471002011,148.783178644487,1578,Amapa,0.33396704689480355,0,1016.75,0.232996365,7.305681714,0.6443282636248415,6756.75,4.281844106463878,64.28231939163499,14558.414787430684,0
1600600,TS3,0.22499999999999998,0.125,4.2056074766355135e-4,2.3364485981308412e-4,0,1,1,-0.291810543,0,-1.25119764883783,0,1,1,1,1,1,-0.634692451,-0.167546878,-0.314978929,0.491263384,1,1,2.030900155,0.057786519,-2.074827981,1,0,-0.08373254961261,0.229007521,0.239018044,148.783178644487,1578,Amapa,0.33396704689480355,0,1142.25,0.232996365,7.305681714,0.7238593155893536,6566,4.160963244613435,70.58523447401774,16243.674332374185,0
1600600,TS4,0.4,0.22499999999999998,7.476635514018692e-4,4.2056074766355135e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600402,TS1,6.5,4.45,5.656108597285068e-4,3.8722589627567005e-4,0,1,0,-0.148380884,0,0.296934150679175,0,0,0,0,0.5,0,-0.262494382,-0.710249284,-0.240566961,-0.610332369,1,1,0.983458256,-0.161957865,-0.609168058,0,0,0.0989780502263917,0.029392834,0.09357255,1109.48742548686,13140,Amapa,0.8731354642313547,0.005038051750380518,1192,23.24,8.4559157,0.09071537290715373,2107.75,0.16040715372907155,1.074048706240487,7914.468929355913,0.4740229194756469
1600402,TS2,3.2,6.5,2.7845457709711107e-4,5.656108597285068e-4,0,1,1,-0.31307616,0,-0.787072047508298,0,0,0,0,0,0,-0.533738622,-0.895680054,-0.316300254,-0.616820774,1,1,2.439539736,-0.17940077,-1.977586518,0,0,-0.262357349169433,-0.060423284,0.115488305,1109.48742548686,13140,Amapa,0.8731354642313547,0.005038051750380518,1732.25,23.24,8.4559157,0.1318302891933029,2865.75,0.21809360730593608,1.2728500761035009,10605.396032944202,0.4740229194756469
1600402,TS3,1.8499999999999999,3.2,1.609815523842673e-4,2.7845457709711107e-4,0,1,1,-0.291810543,0,-0.880177447948436,0,0,0,0,0,0,-0.564408419,-0.968539447,-0.316547984,-0.660508133,1,1,-0.125410424,-0.18373172,0.159207442,0,0,-0.293392482649479,-0.085000664,0.008449255,1109.48742548686,13140,Amapa,0.8731354642313547,0.005038051750380518,1713.25,23.24,8.4559157,0.13038432267884323,3465.4,0.26372907153729075,1.4735159817351597,11971.965706022105,0.4740229194756469
1600402,TS4,3.1500000000000004,1.8499999999999999,2.741037243299687e-4,1.609815523842673e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506112,TS1,1.6749999999999998,3.775,0.00900537634408602,0.02029569892473118,0,0,0,-0.148380884,0,-0.193755673026746,0,0,1,0,0,1,-0.810038709,-1.005279298,-0.264300313,-0.725213268,0,0,0.113301642,-0.175118649,0.034678625,0,0,-0.0645852243422487,-0.467471931,0.036995067,102.530549073134,326,Para,0.5245398773006135,0,633.75,1.216372657,5.040642122,1.9440184049079754,1534.75,4.70782208588957,38.36963190184049,2887.7883039533117,0.006058780644171779
1506112,TS2,0.225,1.6749999999999998,0.0012096774193548388,0.00900537634408602,0,0,0,-0.31307616,0,0.107873419092918,0,0,1,0,0,1,-0.792132146,-1.017203886,-0.316300254,-0.716130932,1,0,0.006336467,-0.17940077,-0.501155839,0,0,0.035957806364306,-0.306961203,-0.123704843,102.530549073134,326,Para,0.5245398773006135,0,575,1.216372657,5.040642122,1.7638036809815951,1292.25,3.963957055214724,39.13803680981595,4386.456618857277,0.006058780644171779
1506112,TS3,0.325,0.225,0.0017473118279569893,0.0012096774193548388,0,0,0,-0.291810543,0,-0.0552589133140756,0,0,0,0,0,0,-0.688712461,-0.917020169,-0.316547984,-0.673112718,0,0,1.312129962,-0.18373172,-0.907368474,1,0,-0.0184196377713585,-0.432565555,0.351190372,102.530549073134,326,Para,0.5245398773006135,0,543.75,1.216372657,5.040642122,1.6679447852760736,1091.2,3.347239263803681,39.85199386503067,6406.257817461081,0.006058780644171779
1506112,TS4,0.2,0.325,0.001075268817204301,0.0017473118279569893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1504422,TS1,0.125,2.675,0.003472222222222222,0.07430555555555556,0,1,1,-0.011221913,1,-0.530412995992372,0,1,0,0,0,0.5,-0.719638996,-0.570024559,-0.248871678,0.571814826,0,0,1.853614869,-0.056671597,-1.8744715,0,0,0.156529001335876,-0.161120068,-0.005214158,7.4567397247281,103,Para,0.30097087378640774,0,0,0.297957501,1.117438741,0,565,5.485436893203883,948.4757281553398,6105.508071202645,0
1504422,TS2,0.025,0.125,6.944444444444445e-4,0.003472222222222222,0,1,1,-0.21617204,1,-0.5071914632947,0.25,1,0,1,1,1,-0.659238346,-0.593910923,-0.282742465,0.519707133,1,0,0.817404223,-0.083504014,0.258090083,1,0,0.247602845568433,-0.002697434,0.518873577,7.4567397247281,103,Para,0.30097087378640774,0,0,0.297957501,1.117438741,0,282,2.737864077669903,1052.4247572815534,8517.909866028289,0.30816012291262135
1504422,TS3,0,0.025,0,6.944444444444445e-4,0,1,1,0.032833833,1,-0.0800635721994044,0,1,1,1,1,1,-0.629318917,-0.476202912,-0.283962136,0.400443332,0,0,1.312129962,-0.0629726,1.807459238,0,0,0.306645475933532,-0.164840106,0.7798973,7.4567397247281,103,Para,0.30097087378640774,0,0,0.297957501,1.117438741,0,357.4,3.469902912621359,1180.2669902912621,14219.789828695992,0.30816012291262135
1504422,TS4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2100204,TS1,0.625,213.7,0.0024606299212598425,0.8413385826771653,0.5,0,1,-0.148380884,0,-0.722529426024384,0,1,0,1,0,0,-0.609841012,-0.953643968,-0.264300313,-0.689195732,0,0,0.113301642,-0.175118649,-1.558515023,0,1,0.0924901913252053,-0.419496838,-0.111303345,96.0561918451692,1506,Maranhao,0.12084993359893759,0,2434.25,3.366213553,10.75,1.6163678618857902,3854.5,2.559428950863214,14.645916334661354,2194.21718974917,0
2100204,TS2,0.05,0.625,1.9685039370078743e-4,0.0024606299212598425,0,0,0,-0.31307616,0,-0.544442399632465,0,1,0,0,0,0,-0.615592268,-0.942121065,-0.316300254,-0.310417087,1,1,0.817404223,-0.17940077,0.856051392,0,1,0.151852533455845,-0.030738446,0.668363904,96.0561918451692,1506,Maranhao,0.12084993359893759,0,2409,3.366213553,10.75,1.599601593625498,4237,2.813413014608234,14.44887118193891,6436.158088235294,0
2100204,TS3,0,0.05,0,1.9685039370078743e-4,0,0,0,-0.291810543,0,-0.456198644884506,0,1,1,1,1,1,-0.355294882,-0.793075207,-0.304442507,-0.655201282,1,0,0.593359769,-0.18373172,0.775792189,1,1,0.181267118371831,-0.18466898,0.84228799,96.0561918451692,1506,Maranhao,0.12084993359893759,0,2000.5,3.366213553,10.75,1.3283532536520584,4363.8,2.8976095617529882,14.379482071713147,5425.623975433493,0
2100204,TS4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600253,TS1,0.47500000000000003,9.975000000000001,0.00106981981981982,0.02246621621621622,0,0,0,-0.148380884,0,0.425216881685311,0,0,0,0,0,0,0.074991415,-1.003210849,-0.264300313,-0.77169773,0,0,0.983458256,-0.175118649,-1.290982223,0,0,0.14173896056177,-0.32736958,-0.076880992,287.932276848736,1704,Amapa,0.24647887323943662,0,1674,17.3,7.285855687,0.9823943661971831,3788.25,2.223151408450704,2.1960093896713615,6985.676109032603,0
1600253,TS2,1.1250000000000002,0.47500000000000003,0.0025337837837837844,0.00106981981981982,0,0,0,-0.31307616,0,0.362175001443695,0,0,1,0,0,0,-0.104470389,-1.052758623,-0.316300254,-0.740164156,1,1,0.817404223,-0.17940077,0.201371562,1,1,0.120725000481232,-0.03561557,0.754693946,287.932276848736,1704,Amapa,0.24647887323943662,0,1574,17.3,7.285855687,0.9237089201877934,6190.5,3.6329225352112675,2.458773474178404,10408.401455934125,0
1600253,TS3,0.075,1.1250000000000002,1.689189189189189e-4,0.0025337837837837844,0,1,1,-0.291810543,0,0.0370105253021737,0,0,0,0,0,0,-0.196730714,-1.129152877,-0.316547984,-0.740709354,1,1,1.312129962,-0.18373172,-0.981300797,1,1,0.0123368417673912,-0.063856822,0.582707291,287.932276848736,1704,Amapa,0.24647887323943662,0,4044.75,17.3,7.285855687,2.3736795774647885,5577.8,3.273356807511737,2.8708920187793425,13291.148814390843,0
1600253,TS4,1.1,0.075,0.0024774774774774778,1.689189189189189e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302108,TS1,1.025,1.1500000000000001,1.8307167479326295e-5,2.053974887924414e-5,0,1,1,1.3229561460000001,1,-0.0289408393325618,0,0,0,0,0,0,-0.810038709,-1.078587695,-0.264300313,-0.753962566,0,0,0.113301642,-0.175118649,-2.776432303,0,0,-0.00964694644418727,-0.484481547,-0.665782665,4414.15121621066,57555,Amazonas,0.9726869950482148,0.29903744244635566,286.25,90.53,12.77,0.004973503605247155,243.5,0.004230735817913301,0.1582312570584658,2145.371692104974,0.16166322350968637
1302108,TS2,1.4749999999999999,1.025,2.634446051903052e-5,1.8307167479326295e-5,0,0,0,5.522701539,1,2.92353718064083,0,0,0,0,0,0,-0.792132146,-0.86821076,-0.316300254,-0.727943771,1,0,0.006336467,-0.17940077,0.749668895,1,0,0.974512393546943,-0.284097822,0.439001341,4414.15121621066,57555,Amazonas,0.9726869950482148,0.29903744244635566,254.25,90.53,12.77,0.004417513682564504,598,0.010390061680132047,0.11467292155329685,6946.848484848485,0.16166322350968637
1302108,TS3,0.35000000000000003,1.4749999999999999,6.251227919769955e-6,2.634446051903052e-5,0,1,0,11.10661338,1,5.36763767050508,0,0,0,0,0,0,-0.688712461,-0.727045974,-0.316547984,-0.692095298,0,0,-0.125410424,-0.18373172,0.184689567,1,1,1.78921255683503,-0.404066953,0.514819786,4414.15121621066,57555,Amazonas,0.9726869950482148,0.29903744244635566,358,90.53,12.77,0.0062201372600121626,805.2,0.013990096429502216,0.09324559117365998,11028.760422974798,0.16166322350968637
1302108,TS4,0.9,0.35000000000000003,1.6074586079408456e-5,6.251227919769955e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106755,TS1,9.025,41.775,0.05676100628930818,0.26273584905660374,0.5,0,0,-0.148380884,0,-0.316659397773155,1,0,0,0,0,0,-0.123952938,-0.09767354,-0.216989156,-0.405461831,0,0,0.113301642,-0.122475515,-0.610642219,0,1,0.227780200742282,-0.140679578,0.125664856,90.0549893234715,357,Maranhao,0.36694677871148457,0,1215.5,3.26319687,6.177529503,3.4047619047619047,13467.5,37.72408963585434,49.57773109243698,2962.1481136206335,0
2106755,TS2,1.3499999999999999,9.025,0.008490566037735849,0.05676100628930818,0,0,0,-0.31307616,0,-0.233511408653237,0,0.5,0,0,0,0,-0.484539194,-0.371656402,-0.277464208,-0.470347914,1,0,0.006336467,-0.161964996,0.23785193,1,1,0.088829530448921,-0.100667953,0.561047099,90.0549893234715,357,Maranhao,0.36694677871148457,0,1399.25,3.26319687,6.177529503,3.919467787114846,14160,39.66386554621849,65.59313725490196,10783.66980900424,0
2106755,TS3,0.75,1.3499999999999999,0.0047169811320754715,0.008490566037735849,0,0,0,-0.291810543,0,-0.170676199788607,0,0,0,0,0,0,-0.379312929,-0.501726346,-0.249147296,-0.452429773,0,1,-0.844180618,-0.18373172,0.620280474,0,1,-0.0568920665962023,-0.097102724,0.194024964,90.0549893234715,357,Maranhao,0.36694677871148457,0,1486.5,3.26319687,6.177529503,4.163865546218488,14604.4,40.90868347338935,76.26330532212886,17239.50635422023,0
2106755,TS4,1.2,0.75,0.007547169811320755,0.0047169811320754715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600055,TS1,0.425,6.45,5.5259394096996486e-5,8.386425692367703e-4,0,1,1,-0.148380884,0,0.692341084433631,0.25,0,0,0,0,0,-0.810038709,-0.162605604,-0.264300313,-0.154429301,0,0,0.113301642,-0.175118649,-0.170796084,0,1,0.31411369481121,-0.231895655,0.23562639,1886.24452026206,7762,Amapa,0.9899510435454779,0,804.75,55.62,24.71,0.10367817572790518,1248.5,0.16084771965988148,0.5213862406596238,9099.827032369656,0.9528892869634116
1600055,TS2,0.225,0.425,2.925497334546873e-5,5.5259394096996486e-5,0,1,1,-0.31307616,0,0.913284030524784,0.5,0,0,0,0,0.5,-0.128697501,-0.395464075,-0.316300254,-0.407293738,0,0,0.817404223,-0.17940077,-1.703813659,0,1,0.471094676841595,-0.207959261,0.028397641,1886.24452026206,7762,Amapa,0.9899510435454779,0,1207.5,55.62,24.71,0.1555655758825045,1683,0.2168255604225715,0.5594885338830199,11387.001324045823,0.9528892869634116
1600055,TS3,0.25,0.225,3.25055259394097e-5,2.925497334546873e-5,0,1,0,-0.291810543,0,0.693589327511825,0,0,0,0,0,0,-0.688712461,-0.548231765,-0.316547984,-0.512870789,0,0,-0.844180618,-0.18373172,0.927858227,0,1,0.231196442503942,-0.344393833,0.270919402,1886.24452026206,7762,Amapa,0.9899510435454779,0,1144.75,55.62,24.71,0.1474813192476166,1489.6,0.19190930172635917,0.6304431847461994,13211.116787575354,0.9528892869634116
1600055,TS4,0.15000000000000002,0.25,1.950331556364582e-5,3.25055259394097e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2112407,TS1,5.675,460.8999999999999,0.008881064162754304,0.7212832550860718,0,0,0,-0.148380884,0,-0.300958261924426,0,1,0,0,0,0,-0.712978769,-0.703641282,-0.264300313,-0.673239477,0,0,0.983458256,-0.161957865,0.209746413,0,0,0.233013912691858,-0.392359974,0.298301167,317.92583171848503,2603,Maranhao,0.23127160968113714,0,10855,0.041830631,33.28,4.1701882443334615,14616.25,5.615155589704187,13.108336534767576,4011.3918114943876,0
2112407,TS2,5.8500000000000005,5.675,0.00915492957746479,0.008881064162754304,0,0,0,-0.31307616,0,0.0415668364823932,0,1,0,0.5,0.5,0,-0.601540561,-0.77631775,-0.259483186,-0.702947789,0,0,1.62847198,-0.144529223,-0.984332568,0,0,0.347188945494131,-0.390048214,0.161034853,317.92583171848503,2603,Maranhao,0.23127160968113714,0,10850.5,0.041830631,33.28,4.16845946984249,15922.5,6.116980407222436,13.066749903956973,5622.562127437505,0
2112407,TS3,0.8500000000000001,5.8500000000000005,0.0013302034428794994,0.00915492957746479,0,0,0,-0.291810543,0,0.934552504125131,0,1,0,0,0,0,-0.602152158,-0.708213984,-0.316547984,-0.697076224,0,0,2.030900155,-0.11664332,-1.050994793,0,0,0.644850834708377,-0.387331725,0.244976341,317.92583171848503,2603,Maranhao,0.23127160968113714,0,8885,0.041830631,33.28,3.4133691893968496,14770,5.674222051479062,13.352189781021897,8379.663796637966,0
